,Tata Open,Tata High,Tata Low,Tata Close,Tata Adj Close,Tata Volume
07-05-2018,1873,1887.5,1862.099976,1880.300049,1701.380371,2472571
07-04-2018,1879.900024,1879.900024,1857.150024,1866.150024,1688.57666,2700614
07-03-2018,1859.949951,1879.900024,1857.050049,1874.050049,1695.725342,3242233
07-02-2018,1852,1857.800049,1841.099976,1851.349976,1675.185181,2650290
6/29/2018,1844.900024,1867.400024,1842.300049,1847.75,1671.927734,3506276
6/28/2018,1865,1871,1826.300049,1842.699951,1667.35791,4888125
6/27/2018,1860,1885.150024,1851.25,1858,1681.202271,4081208
6/26/2018,1823,1861,1821,1852,1675.773071,4679712
6/25/2018,1811.900024,1822.349976,1806,1819.25,1646.139526,2083217
6/22/2018,1827,1827,1799.550049,1809.800049,1637.588745,2949458
6/21/2018,1832,1832,1817.599976,1819.349976,1646.230103,2910659
6/20/2018,1832,1836.300049,1818.599976,1822.449951,1649.034912,3107695
6/19/2018,1822.150024,1839,1821,1824.5,1650.889893,3245034
6/18/2018,1867.949951,1867.949951,1822.150024,1829,1654.96167,4674987
6/15/2018,1800,1847.099976,1788.599976,1840.050049,1664.960449,9183574
6/14/2018,1830,1832.300049,1784,1787.550049,1617.455933,3819998
6/13/2018,1816,1831.650024,1798,1824.099976,1650.527832,5370983
06-12-2018,1757,1785,1753,1781,1611.529175,4608875
06-11-2018,1747.099976,1763,1743,1749.699951,1583.207642,2179378
06-08-2018,1735,1757.300049,1735,1747.099976,1580.854736,2582138
06-07-2018,1725,1749,1723.800049,1735.550049,1570.404053,2414762
06-06-2018,1723,1734.900024,1715.199951,1725.75,1561.536133,2236512
06-05-2018,1744,1751.900024,1711.150024,1721.599976,1557.78125,2449568
06-04-2018,1745,1749,1712.599976,1744.25,1578.276123,1681483
06-01-2018,1754,1757.5,1716.300049,1732.449951,1567.598755,1603856
5/31/2018,1734,1759.050049,1726.099976,1741.050049,1575.380493,5049371
5/30/2018,1754.525024,1766.5,1741.25,1757.050049,1576.737915,3779106
5/29/2018,1764.949951,1772,1744,1761.75,1580.955566,3525312
5/28/2018,1808.25,1808.25,1743,1751.025024,1571.331421,3716798
5/25/2018,1812.5,1837.400024,1786.275024,1792.900024,1608.908813,3769772
5/24/2018,1755,1807.5,1751.175049,1801.849976,1616.940186,2962316
5/23/2018,1762.5,1772.5,1740.5,1747.550049,1568.213013,1507298
5/22/2018,1779,1787.474976,1746.849976,1754.449951,1574.404907,1857416
5/21/2018,1764.349976,1796,1759.025024,1778.375,1595.874512,3446178
5/18/2018,1740.400024,1758.849976,1729,1751.025024,1571.331421,1874996
5/17/2018,1756.474976,1766.574951,1738,1745.900024,1566.732056,2968048
5/16/2018,1739.974976,1754.5,1737.625,1746.949951,1567.674194,1648450
5/15/2018,1725,1747.900024,1716.849976,1741.199951,1562.514648,1952890
5/14/2018,1728.5,1735.5,1705.400024,1716.775024,1540.596191,2433894
05-11-2018,1727.099976,1742.5,1721.25,1728.474976,1551.095337,2627876
05-10-2018,1751.474976,1755.574951,1720.099976,1725.625,1548.537476,3858678
05-09-2018,1720.099976,1747.375,1720.099976,1744.650024,1565.610352,2615050
05-08-2018,1717.349976,1743.25,1698.349976,1720.599976,1544.028687,2992820
05-07-2018,1745,1745,1705.449951,1710.474976,1534.942505,3484426
05-04-2018,1746,1748.5,1735,1740.375,1561.774292,2347244
05-03-2018,1754.900024,1763,1735.199951,1740.925049,1562.2677,3761550
05-02-2018,1765.25,1766.099976,1735.650024,1749.875,1570.299438,3158046
4/30/2018,1725.974976,1774.5,1718.800049,1766.050049,1584.814453,3458558
4/27/2018,1762.5,1772,1710,1725.974976,1548.851807,4501330
4/26/2018,1733.5,1780,1733.5,1769.625,1588.022461,12135034
4/25/2018,1692.5,1741.5,1682.525024,1735.125,1557.063354,8196574
4/24/2018,1705,1721.574951,1671.25,1692.824951,1519.103638,8314336
4/23/2018,1712,1778.949951,1694.775024,1704.324951,1529.423828,15185910
4/20/2018,1625,1711.175049,1620,1701.224976,1526.641479,18465662
4/19/2018,1589.949951,1608.599976,1582.875,1595.574951,1431.833374,4820952
4/18/2018,1583,1596.724976,1572.925049,1579.550049,1417.453369,2433066
4/17/2018,1593.824951,1597.474976,1573.599976,1583.300049,1420.818726,3301724
4/16/2018,1558,1599.974976,1555.375,1593.824951,1430.263428,6270274
4/13/2018,1575,1620.400024,1566.050049,1576.650024,1414.850952,8179118
04-12-2018,1505,1575,1503.974976,1569.625,1408.546997,6114360
04-11-2018,1475.300049,1512.5,1472.800049,1507.074951,1352.415894,3124416
04-10-2018,1462.849976,1478.625,1462.849976,1468.800049,1318.068726,1184532
04-09-2018,1469.849976,1481.75,1457.5,1461.949951,1311.921753,1235866
04-06-2018,1477,1480,1463.275024,1475.150024,1323.767212,1129018
04-05-2018,1463.275024,1481.875,1460.175049,1478.974976,1327.199585,1809424
04-04-2018,1464.724976,1467,1446,1455.449951,1306.088623,2841820
04-03-2018,1446.050049,1464.949951,1446.050049,1455.625,1306.24585,1937290
04-02-2018,1420,1457,1420,1454.824951,1305.527588,1662988
3/28/2018,1417.949951,1437.5,1412.5,1424.574951,1278.381836,6865654
3/27/2018,1412.5,1431.5,1411.525024,1423.849976,1277.731567,2494574
3/26/2018,1409.5,1413.699951,1390.775024,1408.5,1263.956909,2964210
3/23/2018,1401,1417.050049,1399.025024,1409.074951,1264.4729,3654122
3/22/2018,1429.974976,1437.974976,1411.275024,1415.675049,1270.395264,2326094
3/21/2018,1436.25,1442.150024,1425,1428.375,1281.79248,3907678
3/20/2018,1410,1436.599976,1409.5,1432.425049,1285.426758,4024984
3/19/2018,1414.5,1424,1410,1415.5,1270.238403,3489940
3/16/2018,1434.400024,1436,1402.5,1412.849976,1267.860352,7197482
3/15/2018,1447.5,1451.275024,1427.800049,1434.849976,1287.602783,2348906
3/14/2018,1446.474976,1461.525024,1437.525024,1443.449951,1295.32019,3668668
3/13/2018,1462.449951,1469.849976,1436,1443.400024,1295.275391,88067154
03-12-2018,1521.5,1541.949951,1517.75,1526.074951,1369.46582,2091340
03-09-2018,1502.5,1531.599976,1488.599976,1517.050049,1361.367554,1872436
